ano;mes;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase;data;trimestre;semestre;total_crimes_patrimonio;tem_cvli
2016;1;406;2.0;18;426.0;53.0;479;518;6317;407.0;174.0;2827.0;7209;1342.0;814;9365;3358;732;618;123;2;1.0;6.0;79.0;23.0;1366;15673;1515;3513;957.0;1741.0;147.0;8039;15912;0.0;137.0;5.0;3042.0;2249;935.0;1169.0;186.0;2341;2937.0;950.0;1372.0;86.0;5660.0;606.0;49;3.0;1.0;0.0;67980.0;3;2016-01-01;1;1;31585;1
2016;2;404;6.0;22;432.0;49.0;481;497;6570;329.0;139.0;2865.0;7753;1376.0;813;9942;3056;621;579;114;3;2.0;4.0;64.0;14.0;1754;16153;1456;4047;829.0;1804.0;168.0;8255;16559;0.0;118.0;6.0;2673.0;2092;815.0;1106.0;212.0;2103;3076.0;862.0;1443.0;86.0;5767.0;481.0;43;7.0;0.0;0.0;68785.0;3;2016-02-01;1;1;32712;1
2016;3;445;2.0;18;465.0;61.0;526;552;6356;380.0;111.0;2929.0;7455;1448.0;909;9812;3392;636;599;97;3;10.0;11.0;85.0;17.0;1532;16194;1409;2466;919.0;1514.0;173.0;7691;14172;0.0;195.0;6.0;3271.0;2287;843.0;1282.0;213.0;2499;3352.0;1020.0;1640.0;76.0;6167.0;501.0;59;6.0;4.0;0.0;68196.0;3;2016-03-01;1;1;30366;1
2016;4;475;1.0;15;491.0;78.0;569;549;5767;428.0;140.0;3056.0;6774;1456.0;896;9126;3259;727;575;107;2;2.0;8.0;57.0;13.0;1635;15511;1438;2074;849.0;1391.0;171.0;7110;13033;1.0;151.0;9.0;2936.0;2047;712.0;1171.0;198.0;2392;3133.0;887.0;1350.0;98.0;5317.0;468.0;36;1.0;3.0;1.0;63881.0;3;2016-04-01;2;1;28544;1
2016;5;369;4.0;16;389.0;84.0;473;480;5333;371.0;145.0;2869.0;7446;1447.0;1026;9919;3258;734;599;91;0;2.0;3.0;71.0;15.0;1729;16421;1541;2259;835.0;1322.0;197.0;7362;13516;0.0;141.0;7.0;3360.0;2125;765.0;1196.0;201.0;2417;3047.0;834.0;1525.0;95.0;4999.0;456.0;38;7.0;5.0;1.0;65276.0;3;2016-05-01;2;1;29937;1
2016;6;373;5.0;25;403.0;75.0;478;421;4677;368.0;122.0;2940.0;8000;1617.0;1114;10731;3310;698;517;120;3;3.0;5.0;44.0;19.0;1662;17112;1454;2212;831.0;1299.0;160.0;6778;12734;0.0;109.0;4.0;3097.0;1972;781.0;1055.0;192.0;2393;2911.0;834.0;1649.0;109.0;4981.0;427.0;43;1.0;1.0;0.0;64330.0;3;2016-06-01;2;1;29846;1
2016;7;368;8.0;15;391.0;74.0;465;482;5636;394.0;144.0;3019.0;7834;1681.0;1144;10659;3105;700;631;100;1;8.0;5.0;68.0;17.0;1539;16833;1300;2117;811.0;1370.0;148.0;7535;13281;2.0;126.0;3.0;3129.0;2221;925.0;1128.0;208.0;2399;2968.0;737.0;1551.0;124.0;5178.0;497.0;50;1.0;3.0;0.0;66294.0;3;2016-07-01;3;2;30114;1
2016;8;387;4.0;14;405.0;74.0;479;530;5368;390.0;159.0;3209.0;8032;1754.0;1173;10959;3041;759;642;103;1;2.0;7.0;67.0;13.0;1623;17217;1241;2509;956.0;1582.0;161.0;9502;15951;0.0;109.0;5.0;3484.0;2148;952.0;1045.0;190.0;2084;2910.0;780.0;1378.0;120.0;5239.0;437.0;41;1.0;7.0;0.0;69548.0;3;2016-08-01;3;2;33168;1
2016;9;425;3.0;19;447.0;88.0;535;478;5679;431.0;153.0;2864.0;8050;1805.0;1310;11165;3439;892;668;110;2;4.0;2.0;67.0;21.0;1693;18063;1281;2078;898.0;1554.0;193.0;7863;13867;1.0;128.0;3.0;3038.0;2057;869.0;1045.0;181.0;2365;2696.0;803.0;1172.0;90.0;5489.0;463.0;45;3.0;1.0;0.0;67474.0;3;2016-09-01;3;2;31930;1
2016;10;465;7.0;30;502.0;87.0;589;511;6366;412.0;171.0;2992.0;8957;1947.0;1526;12430;4181;944;645;110;3;3.0;8.0;60.0;18.0;1823;20225;1367;2058;839.0;1422.0;183.0;7834;13703;5.0;152.0;4.0;3279.0;1888;820.0;931.0;161.0;2480;2841.0;792.0;1099.0;76.0;5537.0;566.0;44;2.0;2.0;0.0;70271.0;3;2016-10-01;4;2;33928;1
2016;11;461;8.0;18;487.0;94.0;581;528;5705;392.0;142.0;2622.0;8676;1880.0;1611;12167;4111;1102;663;136;2;9.0;8.0;44.0;8.0;1971;20221;1394;1943;770.0;1332.0;146.0;7407;12992;1.0;127.0;10.0;2798.0;1901;718.0;1038.0;169.0;2712;2809.0;822.0;1082.0;95.0;5197.0;493.0;46;2.0;7.0;0.0;66725.0;3;2016-11-01;4;2;33213;1
2016;12;464;6.0;29;499.0;108.0;607;509;6249;403.0;183.0;2758.0;7632;1796.0;1395;10823;4186;1329;552;107;2;5.0;5.0;71.0;13.0;2065;19158;1363;1999;758.0;1243.0;166.0;7989;13518;2.0;120.0;7.0;2805.0;2029;824.0;1090.0;153.0;2505;3065.0;780.0;1070.0;88.0;5317.0;510.0;47;3.0;4.0;0.0;67282.0;3;2016-12-01;4;2;32676;1
2017;1;479;1.0;25;505.0;98.0;603;549;4700;409.0;155.0;1759.0;5133;1137.0;828;7098;4206;693;334;81;3;3.0;1.0;40.0;8.0;1754;14221;1357;1442;469.0;875.0;128.0;5803;10074;0.0;84.0;7.0;1727.0;1704;524.0;1066.0;143.0;3149;2860.0;762.0;944.0;121.0;3794.0;367.0;45;1.0;4.0;0.0;51390.0;3;2017-01-01;1;1;24295;1
2017;2;503;4.0;26;533.0;85.0;618;452;2521;324.0;170.0;848.0;2260;551.0;487;3298;4286;452;277;49;0;4.0;3.0;11.0;4.0;1330;9714;1310;663;167.0;527.0;39.0;3089;5795;0.0;49.0;8.0;717.0;1266;372.0;808.0;120.0;2307;2396.0;535.0;882.0;82.0;1409.0;236.0;39;1.0;1.0;0.0;31231.0;3;2017-02-01;1;1;15509;1
2017;3;498;6.0;28;532.0;123.0;655;449;3897;421.0;175.0;1396.0;6109;1937.0;1306;9352;5002;781;527;98;3;7.0;4.0;32.0;26.0;3661;19493;1428;1536;472.0;1346.0;158.0;8680;13620;3.0;131.0;1.0;1996.0;1706;488.0;1090.0;151.0;2932;3062.0;811.0;1425.0;93.0;3058.0;350.0;33;1.0;1.0;0.0;60412.0;3;2017-03-01;1;1;33113;1
2017;4;436;1.0;22;459.0;80.0;539;538;5659;363.0;184.0;2379.0;8543;2520.0;1591;12654;4891;1032;652;127;1;6.0;7.0;60.0;14.0;3484;22928;1289;1575;573.0;1281.0;204.0;7789;12711;4.0;132.0;7.0;2616.0;1814;620.0;1058.0;169.0;3481;2960.0;696.0;1354.0;114.0;4596.0;361.0;27;2.0;7.0;0.0;67962.0;3;2017-04-01;2;1;35639;1
2017;5;425;1.0;20;446.0;97.0;543;504;5190;419.0;188.0;2755.0;9669;2548.0;1616;13833;4596;1240;669;124;1;12.0;7.0;53.0;13.0;2655;23203;1302;1866;813.0;1410.0;243.0;8359;13993;1.0;156.0;17.0;3059.0;1862;610.0;1114.0;182.0;3522;2982.0;639.0;1443.0;128.0;4650.0;379.0;18;4.0;1.0;0.0;71895.0;3;2017-05-01;2;1;37196;1
2017;6;390;2.0;18;410.0;97.0;507;475;5010;394.0;172.0;2611.0;8534;2336.0;1379;12249;4551;982;619;129;2;6.0;3.0;67.0;13.0;2544;21165;1383;1655;701.0;1435.0;151.0;7361;12686;0.0;159.0;15.0;2782.0;1864;620.0;1088.0;191.0;3227;2718.0;606.0;1635.0;121.0;4576.0;406.0;23;2.0;1.0;1.0;67336.0;3;2017-06-01;2;1;33851;1
2017;7;374;1.0;23;398.0;63.0;461;421;5052;371.0;186.0;2618.0;8567;2468.0;1552;12587;4951;908;636;105;3;3.0;8.0;59.0;19.0;2569;21848;1206;1634;720.0;1418.0;168.0;7329;12475;0.0;128.0;11.0;2836.0;1791;719.0;956.0;155.0;3476;2722.0;601.0;1594.0;193.0;4524.0;404.0;23;1.0;5.0;0.0;67937.0;3;2017-07-01;3;2;34323;1
2017;8;397;4.0;16;417.0;70.0;487;528;5230;433.0;178.0;2576.0;8815;2417.0;1628;12860;4613;843;649;111;2;1.0;6.0;79.0;4.0;2638;21806;1318;1754;757.0;1340.0;183.0;7768;13120;0.0;145.0;11.0;2988.0;1887;725.0;1016.0;182.0;3494;2833.0;623.0;1818.0;222.0;4701.0;420.0;42;5.0;2.0;1.0;70380.0;3;2017-08-01;3;2;34926;1
2017;9;458;2.0;12;472.0;106.0;578;479;5643;457.0;176.0;2607.0;7683;2215.0;1273;11171;4316;677;535;109;0;3.0;3.0;82.0;14.0;2555;19465;1281;1874;782.0;1756.0;183.0;7799;13675;0.0;137.0;6.0;2729.0;1852;723.0;1009.0;163.0;2958;2897.0;721.0;1578.0;175.0;4806.0;429.0;30;2.0;1.0;2.0;67396.0;3;2017-09-01;3;2;33140;1
2017;10;486;7.0;17;510.0;98.0;608;550;6132;503.0;181.0;2538.0;7450;2243.0;1194;10887;4266;901;625;104;1;3.0;5.0;63.0;14.0;2570;19439;1321;1578;750.0;1536.0;147.0;7710;13042;0.0;118.0;7.0;2960.0;1887;734.0;1007.0;174.0;3184;2754.0;555.0;1516.0;150.0;5359.0;470.0;38;3.0;1.0;0.0;68003.0;3;2017-10-01;4;2;32481;1
2017;11;455;6.0;16;477.0;125.0;602;547;5506;473.0;155.0;2330.0;6835;2032.0;1268;10135;4197;937;576;111;3;5.0;6.0;68.0;7.0;2698;18743;1300;1781;682.0;1462.0;160.0;6754;12139;0.0;125.0;10.0;2669.0;1894;720.0;1034.0;163.0;3056;2658.0;535.0;1369.0;145.0;4777.0;409.0;34;2.0;3.0;0.0;63950.0;3;2017-11-01;4;2;30882;1
2017;12;445;4.0;14;463.0;85.0;548;509;6015;385.0;192.0;2455.0;6395;1976.0;1151;9522;4491;1153;501;110;3;7.0;3.0;76.0;10.0;2536;18412;1213;1805;655.0;1241.0;160.0;6886;11960;0.0;93.0;11.0;2393.0;1785;727.0;927.0;178.0;2844;2513.0;461.0;1342.0;123.0;4785.0;400.0;25;1.0;4.0;0.0;62715.0;3;2017-12-01;4;2;30372;1
2018;1;468;6.0;23;497.0;157.0;654;607;5575;409.0;164.0;2093.0;7810;2044.0;1070;10924;5286;977;596;108;3;10.0;4.0;68.0;17.0;2935;20928;1264;2263;675.0;1425.0;139.0;7420;13186;0.0;123.0;12.0;2815.0;1793;626.0;1024.0;175.0;3695;2788.0;567.0;1000.0;149.0;4834.0;453.0;44;1.0;5.0;1.0;67683.0;3;2018-01-01;1;1;34114;1
2018;2;441;5.0;21;467.0;102.0;569;494;5087;446.0;129.0;1793.0;7268;2154.0;1011;10433;4792;742;552;113;1;5.0;1.0;65.0;4.0;2976;19684;1159;2327;548.0;1578.0;116.0;6691;12419;0.0;107.0;12.0;2137.0;1588;572.0;913.0;132.0;3292;2505.0;503.0;1206.0;151.0;4261.0;334.0;41;0.0;2.0;0.0;61383.0;3;2018-02-01;1;1;32103;1
2018;3;508;6.0;20;534.0;109.0;643;553;5473;452.0;171.0;2308.0;7638;2183.0;1385;11206;5358;918;638;115;2;5.0;9.0;52.0;8.0;2729;21040;1249;1623;743.0;1224.0;150.0;6557;11546;0.0;136.0;4.0;2654.0;1744;673.0;950.0;152.0;3450;2795.0;577.0;1347.0;109.0;4962.0;428.0;33;1.0;4.0;0.0;66035.0;3;2018-03-01;1;1;32586;1
2018;4;476;2.0;14;492.0;101.0;593;491;5299;428.0;176.0;2410.0;7596;2101.0;1352;11049;4656;892;665;104;1;5.0;8.0;67.0;13.0;2517;19977;1346;1596;748.0;1146.0;149.0;6522;11507;0.0;101.0;17.0;2659.0;1857;718.0;992.0;172.0;3444;2937.0;581.0;1297.0;147.0;4706.0;370.0;26;0.0;1.0;0.0;64527.0;3;2018-04-01;2;1;31484;1
2018;5;423;2.0;13;438.0;145.0;583;535;5157;452.0;158.0;2354.0;8034;2294.0;1501;11829;4382;752;631;105;2;7.0;7.0;94.0;14.0;2783;20606;1361;1610;783.0;1173.0;181.0;7008;12116;0.0;145.0;7.0;3159.0;1966;691.0;1119.0;184.0;3148;3071.0;582.0;1430.0;210.0;4669.0;373.0;45;5.0;3.0;0.0;66922.0;3;2018-05-01;2;1;32722;1
2018;6;375;6.0;11;392.0;155.0;547;571;4983;440.0;195.0;2175.0;7735;2247.0;1346;11328;4014;755;525;111;1;7.0;4.0;80.0;16.0;2654;19495;1278;1467;690.0;1229.0;156.0;6401;11221;0.0;133.0;11.0;2885.0;1809;610.0;1066.0;167.0;2422;2911.0;578.0;1268.0;228.0;4423.0;413.0;30;2.0;1.0;1.0;62142.0;3;2018-06-01;2;1;30716;1
2018;7;410;6.0;9;425.0;130.0;555;546;5223;419.0;153.0;2361.0;7488;2196.0;1312;10996;3518;731;503;94;1;1.0;6.0;58.0;12.0;2321;18241;1294;1653;649.0;1366.0;137.0;6580;11679;2.0;127.0;8.0;3226.0;1880;662.0;1082.0;170.0;2478;2741.0;607.0;1387.0;190.0;4587.0;387.0;26;6.0;3.0;1.0;62689.0;3;2018-07-01;3;2;29920;1
2018;8;360;6.0;13;379.0;176.0;555;535;4655;433.0;157.0;2267.0;7261;2170.0;1400;10831;3910;673;535;109;2;2.0;4.0;62.0;12.0;2620;18760;1398;1553;733.0;1302.0;162.0;6944;12092;0.0;149.0;12.0;3615.0;1994;694.0;1141.0;201.0;3368;3050.0;587.0;1727.0;260.0;4532.0;377.0;24;4.0;2.0;0.0;65797.0;3;2018-08-01;3;2;30852;1
2018;9;382;7.0;14;403.0;108.0;511;509;5344;489.0;157.0;2504.0;6756;2182.0;1275;10213;4053;578;463;103;1;1.0;9.0;160.0;16.0;2385;17982;1339;1419;655.0;1173.0;161.0;6686;11433;0.0;146.0;5.0;2809.0;1959;747.0;1062.0;183.0;2625;2798.0;470.0;1633.0;190.0;4666.0;386.0;17;1.0;4.0;0.0;62376.0;3;2018-09-01;3;2;29415;1
2018;10;383;2.0;11;396.0;127.0;523;491;5472;488.0;153.0;2382.0;7360;2477.0;1441;11278;4242;651;454;95;1;8.0;9.0;83.0;18.0;2308;19147;1428;1597;735.0;1368.0;206.0;7036;12370;0.0;143.0;8.0;2959.0;1735;666.0;939.0;165.0;3176;2727.0;515.0;1105.0;171.0;4877.0;427.0;16;2.0;1.0;1.0;65589.0;3;2018-10-01;4;2;31517;1
2018;11;378;3.0;12;393.0;136.0;529;463;5277;424.0;153.0;2283.0;7017;2346.0;1384;10747;4074;725;441;84;5;3.0;6.0;79.0;16.0;2363;18543;1325;1560;737.0;1357.0;176.0;6963;12118;1.0;121.0;4.0;2879.0;1716;664.0;931.0;160.0;2848;2754.0;489.0;1233.0;259.0;4657.0;410.0;24;2.0;1.0;0.0;63281.0;3;2018-11-01;4;2;30661;1
2018;12;346;5.0;13;364.0;88.0;452;447;5737;430.0;191.0;2590.0;6459;2144.0;1183;9786;3812;788;434;108;1;4.0;16.0;73.0;13.0;2168;17203;1353;1772;620.0;1377.0;168.0;6893;12183;1.0;123.0;7.0;2696.0;1585;640.0;815.0;165.0;2502;2471.0;490.0;1147.0;217.0;4835.0;422.0;24;3.0;1.0;0.0;62043.0;3;2018-12-01;4;2;29386;1
2019;1;386;2.0;15;403.0;159.0;562;577;6423;459.0;157.0;2334.0;7454;2414.0;1328;11196;3785;740;431;116;2;7.0;6.0;88.0;19.0;2365;18755;1415;2058;720.0;1581.0;168.0;7992;13934;0.0;129.0;6.0;3125.0;2021;792.0;1077.0;201.0;2810;2915.0;540.0;1266.0;236.0;5902.0;447.0;31;4.0;2.0;0.0;69609.0;3;2019-01-01;1;1;32689;1
2019;2;323;5.0;8;336.0;145.0;481;450;5210;440.0;157.0;2045.0;7000;2111.0;1356;10467;3554;645;411;116;4;1.0;14.0;60.0;14.0;2124;17410;1344;1889;685.0;1613.0;158.0;7315;13004;0.0;144.0;7.0;3089.0;2090;798.0;1126.0;202.0;2556;3072.0;559.0;1392.0;235.0;4904.0;351.0;37;4.0;4.0;0.0;64967.0;3;2019-02-01;1;1;30414;1
2019;3;344;5.0;11;360.0;132.0;492;590;5902;469.0;160.0;2157.0;7734;2626.0;1532;11892;3775;638;497;95;1;4.0;5.0;88.0;16.0;2547;19558;1364;2757;634.0;1889.0;202.0;8549;15395;0.0;159.0;6.0;3004.0;1941;740.0;1053.0;181.0;2470;3026.0;618.0;1392.0;306.0;5571.0;407.0;29;2.0;2.0;0.0;72100.0;3;2019-03-01;1;1;34953;1
2019;4;360;1.0;11;372.0;124.0;496;466;5573;483.0;172.0;2182.0;7031;2424.0;1585;11040;3755;667;502;124;2;4.0;10.0;82.0;23.0;2245;18454;1244;1519;607.0;1318.0;211.0;7633;12532;0.0;151.0;11.0;3260.0;1909;745.0;1021.0;187.0;2624;3128.0;497.0;1648.0;350.0;5310.0;408.0;22;3.0;1.0;0.0;67797.0;3;2019-04-01;2;1;30986;1
2019;5;345;2.0;15;362.0;172.0;534;478;4958;465.0;145.0;2304.0;7332;2427.0;1625;11384;3649;710;514;93;1;3.0;9.0;87.0;7.0;2216;18673;1480;1475;715.0;1423.0;220.0;7711;13024;0.0;147.0;7.0;3498.0;2034;735.0;1133.0;199.0;2450;3169.0;527.0;1771.0;248.0;5068.0;390.0;20;1.0;0.0;0.0;68336.0;3;2019-05-01;2;1;31697;1
2019;6;332;3.0;8;343.0;153.0;496;436;4769;414.0;152.0;2481.0;6077;2187.0;1287;9551;3115;599;382;85;1;4.0;19.0;83.0;9.0;1984;15832;1251;1443;630.0;1345.0;189.0;7224;12082;0.0;133.0;6.0;3029.0;1854;763.0;976.0;158.0;2041;2848.0;467.0;1585.0;233.0;4497.0;403.0;20;1.0;3.0;0.0;61202.0;3;2019-06-01;2;1;27914;1
2019;7;313;5.0;13;331.0;195.0;526;396;4739;402.0;150.0;2323.0;6636;2226.0;1208;10070;3197;691;385;72;1;0.0;12.0;97.0;16.0;2113;16654;1353;1570;746.0;1391.0;230.0;7632;12922;0.0;135.0;12.0;3628.0;1861;709.0;996.0;187.0;2355;2907.0;490.0;1856.0;267.0;4678.0;400.0;32;7.0;0.0;0.0;65817.0;3;2019-07-01;3;2;29576;1
2019;8;320;1.0;6;327.0;173.0;500;455;4759;460.0;162.0;2431.0;6452;2244.0;1194;9890;3181;587;432;103;1;1.0;9.0;98.0;17.0;1796;16115;1361;1568;674.0;1534.0;185.0;7280;12602;0.0;132.0;12.0;3546.0;1862;668.0;1067.0;171.0;2081;3114.0;476.0;2028.0;265.0;4662.0;367.0;27;8.0;2.0;0.0;65285.0;3;2019-08-01;3;2;28717;1
2019;9;310;6.0;7;323.0;154.0;477;344;4795;482.0;158.0;2350.0;5794;2067.0;996;8857;2613;467;363;80;0;2.0;9.0;80.0;20.0;1445;13936;1194;1341;598.0;1454.0;211.0;6839;11637;0.0;157.0;7.0;3344.0;1773;699.0;942.0;157.0;1903;2781.0;464.0;1987.0;247.0;4789.0;399.0;19;13.0;4.0;0.0;59844.0;3;2019-09-01;3;2;25573;1
2019;10;321;4.0;4;329.0;146.0;475;427;5712;532.0;186.0;2368.0;6301;2207.0;1111;9619;3028;582;364;95;0;7.0;9.0;87.0;18.0;1739;15548;1198;1541;701.0;1892.0;239.0;7584;13155;0.0;152.0;14.0;4182.0;1910;766.0;1008.0;168.0;1813;2937.0;538.0;1791.0;282.0;5302.0;425.0;17;3.0;3.0;0.0;65855.0;3;2019-10-01;4;2;28703;1
2019;11;320;3.0;14;337.0;137.0;474;380;5402;423.0;191.0;2255.0;5442;2025.0;1103;8570;2979;521;356;63;0;3.0;8.0;105.0;13.0;1718;14336;1161;1528;630.0;1483.0;233.0;6979;12014;0.0;115.0;6.0;3903.0;1771;758.0;876.0;169.0;1705;2729.0;478.0;1613.0;221.0;4949.0;391.0;21;3.0;0.0;0.0;60902.0;3;2019-11-01;4;2;26350;1
2019;12;330;8.0;5;343.0;124.0;467;410;5413;421.0;189.0;2398.0;5076;1830.0;1029;7935;3118;609;368;88;7;1.0;11.0;116.0;17.0;1773;14043;1230;1564;584.0;1420.0;224.0;7199;12221;2.0;107.0;7.0;3645.0;1723;831.0;817.0;106.0;2055;2593.0;402.0;1132.0;222.0;4676.0;380.0;23;2.0;1.0;0.0;59808.0;3;2019-12-01;4;2;26264;1
2020;1;358;4.0;8;370.0;156.0;526;448;5369;398.0;145.0;1936.0;6194;2188.0;1181;9563;3246;577;414;74;1;5.0;6.0;99.0;29.0;1852;15866;1365;2118;582.0;1744.0;278.0;8562;14649;0.0;98.0;9.0;3950.0;1720;734.0;877.0;140.0;2128;2857.0;482.0;1335.0;265.0;4942.0;400.0;36;1.0;2.0;0.0;65718.0;3;2020-01-01;1;1;30515;1
2020;2;326;2.0;10;338.0;164.0;502;421;5408;420.0;153.0;1890.0;5692;2065.0;1298;9055;2925;418;382;61;2;7.0;4.0;81.0;12.0;1555;14502;1182;2133;568.0;2270.0;231.0;7328;13712;0.0;103.0;10.0;3547.0;1738;776.0;877.0;111.0;1788;2883.0;431.0;1190.0;243.0;4643.0;378.0;39;2.0;1.0;0.0;62850.0;3;2020-02-01;1;1;28214;1
2020;3;374;2.0;9;385.0;115.0;500;361;4069;367.0;130.0;1248.0;4400;1541.0;984;6925;2449;365;308;71;0;7.0;5.0;93.0;18.0;1720;11961;1114;1210;394.0;1139.0;180.0;6752;10789;0.0;99.0;16.0;3086.0;1469;558.0;814.0;128.0;1526;2543.0;385.0;914.0;180.0;3243.0;272.0;16;0.0;2.0;0.0;49816.0;3;2020-03-01;1;1;22750;1
2020;4;312;5.0;5;322.0;179.0;501;324;2722;241.0;133.0;584.0;2533;984.0;489;4006;1846;337;169;56;2;4.0;1.0;53.0;13.0;1406;7893;922;283;105.0;305.0;106.0;4001;5722;0.0;95.0;9.0;2594.0;1436;428.0;918.0;123.0;1114;2452.0;410.0;544.0;2.0;2216.0;178.0;26;3.0;1.0;0.0;32814.0;3;2020-04-01;2;1;13615;1
2020;5;273;0.0;6;279.0;130.0;409;291;2429;261.0;130.0;684.0;2451;942.0;420;3813;1586;455;169;46;2;8.0;2.0;44.0;5.0;1185;7315;904;255;108.0;356.0;84.0;4266;5973;0.0;85.0;7.0;3572.0;1581;535.0;935.0;140.0;991;2169.0;314.0;687.0;6.0;2301.0;181.0;16;4.0;0.0;1.0;35003.0;3;2020-05-01;2;1;13288;1
